,uid,bid,rating
553661,133258,0316601950,8
553663,133258,0385721420,7
553725,133284,0380718340,7
553731,133284,0425169863,6
553736,133284,0446610038,4
553748,133284,0553268880,9
553759,133284,0679772677,8
553785,133296,0142001740,10
553848,133296,0446606189,9
553849,133296,0446608815,8
553869,133296,0515135062,7
553880,133296,0553582763,7
553895,133296,0671036505,4
553913,133296,0671670689,10
553918,133296,0671729411,10
553933,133296,0743417682,7
553939,133296,0743437640,8
554093,133416,0399150897,5
554096,133416,0425154092,8
554100,133416,0425175405,8
554110,133416,0446607657,7
554112,133416,0446612790,7
554131,133416,0553569910,7
554134,133416,0553576798,9
554136,133416,0553578022,7
554138,133416,0553578693,9
554141,133416,0553581554,7
554142,133416,0553584510,9
554143,133416,0671011367,9
554144,133416,0671011375,7
554148,133416,0671028367,5
554797,133571,0061009059,7
554810,133571,0312199430,7
554826,133571,0345337662,8
554829,133571,0345361792,8
554830,133571,0345366239,8
554833,133571,0345369947,7
554878,133571,0399146431,8
554894,133571,0440180295,8
554895,133571,0440202043,8
554904,133571,0441569595,7
554942,133571,0553262505,8
555020,133571,1400034779,8
555178,133689,0064471047,10
555187,133689,0156027321,9
555192,133689,0316182540,9
555193,133689,0316601950,3
555194,133689,0316666343,6
555248,133689,0385335482,8
555250,133689,0385484518,10
555257,133689,0425107469,10
555260,133689,0425129586,8
555286,133689,0440212561,10
555303,133689,0446605239,5
555304,133689,0446608955,8
555305,133689,0446610542,10
555326,133689,0451169530,10
555327,133689,0451172817,10
555350,133689,0553560247,8
555378,133689,0671743058,8
555381,133689,0679746048,8
555382,133689,0679781587,8
555385,133689,0743237188,8
555400,133689,0842332251,9
555431,133706,0380718332,8
555432,133706,0380718340,7
555434,133706,0385498802,8
555437,133706,0399149325,7
555439,133706,0425154092,7
555440,133706,0425158616,7
555441,133706,0425163407,7
555442,133706,0425169863,8
555443,133706,0425172546,6
555444,133706,0425175405,7
555445,133706,0425180638,7
555446,133706,0425182878,8
555447,133706,044021145X,8
555450,133706,0440220602,8
555451,133706,0440224764,7
555452,133706,0440234743,8
555454,133706,0446605484,8
555456,133706,0446610038,8
555463,133706,0553213105,10
555495,133738,0312924585,8
555502,133738,0385492081,9
555503,133738,0425115801,8
555519,133738,0515132187,8
555535,133738,0786817070,8
555557,133747,0060173289,7
555610,133747,0140179836,8
555641,133747,014100018X,8
555674,133747,0312278586,5
555677,133747,0312305060,8
555689,133747,0316569321,7
555711,133747,0345392825,7
555727,133747,0374100128,8
555738,133747,0375414053,5
555747,133747,0375706410,7
555784,133747,0385335482,7
555791,133747,0385492081,9
555829,133747,0399501487,7
555831,133747,0425092917,7
555873,133747,0449221490,6
555896,133747,0452260116,8
555938,133747,0553262505,6
556039,133747,067976402X,8
556098,133747,0767905180,6
556099,133747,0767905202,3
556114,133747,080213825X,4
556117,133747,080410526X,8
556119,133747,0804108749,8
556122,133747,0804111359,8
556126,133747,0805063889,7
556148,133747,0871136791,8
556204,133747,1573226521,7
556207,133747,1573229326,5
556731,133935,0345339711,8
556732,133935,0345339738,8
556740,133935,038529929X,5
556758,133935,0451166892,6
556759,133935,0451169514,8
556760,133935,0451524934,7
556766,133935,0679735771,8
556768,133935,0743211383,6
556889,134005,0060976845,9
556890,134005,0060977493,8
556896,134005,0312283709,6
556897,134005,0316788228,8
556901,134005,0345413350,9
556902,134005,0345413369,9
556907,134005,0446606812,6
556912,134005,0452282152,10
556915,134005,059035342X,9
556916,134005,0671003755,8
557301,134247,0385492081,8
557332,134247,0440225701,8
557335,134247,0440236738,9
557338,134247,0440241073,8
557364,134247,0446611778,8
557566,134311,0312986343,10
557567,134311,038531258X,9
557569,134311,0440221471,9
557570,134311,044023722X,9
557571,134311,0440241073,9
557572,134311,0446606812,10
557573,134311,0451190491,10
557574,134311,0451190521,10
557575,134311,0451190548,10
557580,134311,0743227441,10
557582,134311,080411918X,9
557583,134311,1573229571,10
557700,134403,0060938455,9
557701,134403,0156528207,10
557702,134403,0345413350,10
557703,134403,0345413369,10
557706,134403,0440998050,9
557709,134403,0679731148,8
557711,134403,0679781587,10
557737,134434,0060929871,7
557739,134434,0099771519,7
557740,134434,0140042598,6
557748,134434,0156027321,7
557752,134434,0312282990,8
557754,134434,0312421273,8
557755,134434,0312924585,7
557756,134434,0316769509,6
557757,134434,0345339711,6
557759,134434,034536676X,7
557760,134434,0345387651,8
557766,134434,0385720920,8
557771,134434,0440213525,5
557772,134434,0440221471,6
557773,134434,0440224675,8
557774,134434,044023722X,6
557775,134434,0446532231,7
557781,134434,0553278223,6
557782,134434,0553580930,7
557785,134434,0679723161,8
557786,134434,0679735771,7
557808,134434,0812550706,8
557818,134434,1573221937,7
557821,134434,1573229571,9
557923,134483,0060914653,7
557941,134483,038572179X,6
557945,134483,0452260116,8
557959,134483,068483376X,6
557960,134483,0684853523,7
557975,134483,1400034779,8
557979,134483,1573221937,7
558458,134684,0380717018,8
558460,134684,0425154092,8
558461,134684,042516098X,8
558462,134684,0425169863,9
558464,134684,0425180638,9
558465,134684,0440226430,6
558466,134684,0446611085,7
558469,134684,0767907817,8
558565,134761,0425124347,7
558571,134761,0446610038,8
558572,134761,0446611212,8
558575,134761,0451160525,10
558576,134761,0451163524,10
558578,134761,0451180232,5
558580,134761,0553582747,10
558581,134761,0671004530,8
558674,134797,0312980159,4
558675,134797,0316089699,9
558677,134797,0316603287,10
558678,134797,0316666343,10
558680,134797,0316788228,8
558692,134797,0345459202,10
558719,134797,044021145X,9
558722,134797,0440234743,8
558724,134797,0440235162,9
558733,134797,0446531332,5
558734,134797,0446606189,8
558735,134797,0446606812,10
558781,134797,0671014196,4
558785,134797,0671041789,10
558824,134797,0842329218,10
558836,134797,1551668998,7
558985,134837,0156528207,10
559004,134837,0440206154,8
559006,134837,044651652X,7
559008,134837,0446611611,9
559041,134837,0684872153,5
559069,134837,080410753X,6
559611,135043,0142001740,10
559614,135043,0316603570,10
559626,135043,0671024094,10
559627,135043,0679444815,10
559631,135043,0684835983,9
559641,135045,0060502258,9
559645,135045,0060928336,9
559715,135045,0312966091,9
559716,135045,0312966970,9
559719,135045,0312971346,9
559725,135045,0316168688,9
559756,135045,0345369947,9
559757,135045,0345370775,9
559763,135045,0345384350,7
559769,135045,034540288X,8
559843,135045,0385474016,9
559844,135045,0385479565,8
559863,135045,0425107469,9
559864,135045,0425115801,9
559868,135045,0425121259,8
559870,135045,0425124347,9
559879,135045,0425153975,7
559891,135045,0440206154,8
559892,135045,044021145X,8
559893,135045,0440211727,8
559902,135045,0440222656,9
559903,135045,0440224624,8
559925,135045,0446604658,8
559946,135045,0449212602,10
559964,135045,0451161351,8
559973,135045,0451188454,8
560040,135045,059035342X,10
560053,135045,0671024248,9
560090,135045,0679781587,10
560104,135045,0740704818,10
560367,135149,0060008032,7
560381,135149,0060517794,7
560384,135149,0060740450,8
560390,135149,0060930535,6
560393,135149,0060987529,7
560409,135149,0061009059,7
560456,135149,0061097861,9
560469,135149,0064407667,8
560470,135149,0064407675,9
560471,135149,0064407683,8
560479,135149,0066214122,4
560494,135149,0140293248,8
560507,135149,015100692X,5
560565,135149,0312983271,9
560567,135149,0312983298,7
560568,135149,0312983301,8
560576,135149,0316777730,7
560578,135149,0316781010,7
560579,135149,0316781142,7
560593,135149,0345325818,10
560599,135149,0345339738,10
560625,135149,0345409973,8
560627,135149,0345417623,8
560640,135149,0345436911,8
560916,135149,0373218192,8
561096,135149,0375705856,6
561102,135149,0375760911,8
561111,135149,0380710218,8
561172,135149,0385265700,9
561189,135149,0385497466,7
561243,135149,0399501487,8
561247,135149,042510107X,8
561309,135149,0425169863,7
561319,135149,0425178102,8
561344,135149,0425192733,6
561350,135149,0439136369,8
561354,135149,043935806X,9
561387,135149,0440211727,8
561389,135149,0440213525,8
561390,135149,0440214041,8
561399,135149,0440220602,7
561408,135149,0440222656,7
561412,135149,0440224624,7
561414,135149,0440224764,8
561426,135149,0440226430,9
561429,135149,0440235596,10
561432,135149,0440236673,8
561440,135149,044023722X,8
561449,135149,0440414806,10
561456,135149,0440998050,8
561484,135149,0446363251,7
561495,135149,0446527785,9
561506,135149,0446604658,7
561518,135149,0446608955,9
561520,135149,0446609323,5
561521,135149,0446609404,6
561525,135149,0446610100,7
561534,135149,0446611808,7
561559,135149,0449002632,9
561563,135149,0449005615,9
561627,135149,0451203771,10
561671,135149,0452282152,9
561712,135149,051512317X,8
561824,135149,0553575384,9
561833,135149,0553578316,9
561836,135149,0553579754,6
561837,135149,0553580191,6
561843,135149,0553582135,7
561847,135149,0553582763,7
561876,135149,0609804138,7
561880,135149,0670892963,7
561996,135149,0671793489,8
562004,135149,0671867113,7
562012,135149,0671880187,9
562020,135149,0679429220,9
562029,135149,0679751521,9
562047,135149,068484477X,8
562051,135149,0684867621,6
562097,135149,0743467523,6
562161,135149,0804106304,7
562163,135149,080410753X,7
562166,135149,0804114986,8
562688,135265,0312278586,4
562691,135265,0316602051,9
562692,135265,0345301110,7
562693,135265,0345313860,9
562694,135265,0345384466,8
562897,135265,0373484003,8
563069,135265,0375400117,10
563093,135265,0385315236,7
563102,135265,0440206154,8
563103,135265,0440214041,8
563104,135265,0440224675,7
563225,135265,1558743669,8
563226,135265,1558745157,6
563515,135351,0060987103,7
563520,135351,0064407667,7
563521,135351,0064407675,7
563522,135351,0064407683,5
563525,135351,014100018X,7
563526,135351,0142001740,8
563531,135351,0316666343,8
563534,135351,0345391802,8
563536,135351,0345465083,10
563539,135351,0385730586,9
563548,135351,0446670111,6
563569,135351,0553574671,6
563571,135351,0671001795,6
563577,135351,0671867113,7
563589,135351,1400031354,9
563618,135360,0345314255,7
563619,135360,0345339681,9
563630,135360,0380789035,9
563632,135360,0385420161,10
563633,135360,038550926X,7
563645,135360,044022103X,8
563651,135360,0452266564,1
563657,135360,0553273914,9
563658,135360,059035342X,9
563664,135360,0671510053,9
563675,135360,0679439382,5
563678,135360,0679745203,10
563679,135360,068484477X,10
563690,135360,0767902521,9
563780,135376,031298328X,6
563783,135376,0345402871,8
563784,135376,0345423402,10
563789,135376,0441000916,10
563797,135376,0441304834,10
563803,135376,0515126772,10
563804,135376,0515128546,10
563805,135376,0515128554,10
563806,135376,0515131229,10
563807,135376,0515132020,10
563924,135411,006000438X,4
563925,135411,0060959037,7
563926,135411,0060987561,7
563934,135411,0385265700,7
563936,135411,0385490445,7
563937,135411,0385498802,8
563938,135411,0452282152,8
563940,135411,0679432477,8
563948,135411,1400034779,3
564011,135458,0060934417,9
564013,135458,0061020710,2
564037,135458,0345337662,4
564106,135458,0440212561,10
564109,135458,0440215625,10
564110,135458,0440217563,10
564113,135458,044022425X,10
564129,135458,0441569595,1
564181,135458,0553573403,10
564194,135458,0590353403,5
564196,135458,0618002219,2
564197,135458,0618002227,5
564470,135609,006099486X,9
564471,135609,006101351X,5
564490,135609,0316601950,7
564491,135609,0345348109,10
564495,135609,0345446860,7
564500,135609,0385265700,7
564504,135609,0385497466,5
564722,135673,0064407667,5
564723,135673,0064407675,8
564724,135673,0064407683,8
564729,135673,0345313860,5
564730,135673,0345337662,5
564731,135673,0345351525,5
564738,135673,0552124753,8
564739,135673,0552128481,8
564740,135673,0552131067,8
564741,135673,0552131075,8
564746,135673,0552137030,8
564754,135673,0553250426,8
564755,135673,0553250531,8
564756,135673,0553280945,8
564757,135673,0553289411,8
564761,135673,0812550706,8
564774,135681,0091867770,9
564796,135681,0375707972,8
564797,135681,0399150897,7
564809,135681,0552998001,10
564816,135681,0749395990,8
564841,135703,0028604199,9
564858,135703,0330262130,10
564871,135703,0385335482,9
564920,135703,0804102988,7
564935,135703,1400031354,10
564936,135703,1400031362,10
564937,135703,1400034779,10
565015,135736,0312265859,9
565016,135736,0312966970,9
565022,135736,0446604801,9
565023,135736,0446605484,9
565025,135736,0449003795,6
565031,135736,074343627X,9
565045,135753,0060502258,10
565046,135753,0156027321,10
565056,135753,0425153975,8
565058,135753,0440222656,6
565061,135753,0515120618,6
565062,135753,0515126772,10
565064,135753,0515132020,10
565065,135753,051513287X,9
565247,135799,038082101X,4
565248,135799,0425107469,10
565252,135799,0446603716,9
565254,135799,0446608815,9
565260,135799,0553578693,9
565264,135799,0743227441,10
565309,135831,0060959037,7
565327,135831,0142001740,8
565338,135831,0312195516,9
565340,135831,0312305060,6
565365,135831,0345416260,9
565379,135831,0375700757,9
565386,135831,0375706771,7
565487,135831,0452282829,7
565530,135831,067976397X,7
565538,135831,0684874350,7
565541,135831,0688177859,8
565548,135831,0743412028,7
565549,135831,0743418174,6
565684,135873,014025448X,7
565685,135873,0140254544,7
565695,135873,0440221471,7
565698,135873,0452281903,8
565699,135873,0452282829,8
566044,135996,0385424736,9
566045,135996,0425158616,9
566047,135996,0425163407,9
566052,135996,0446607711,8
566054,135996,0671867156,7
566081,136010,0061009059,8
566100,136010,0140179836,8
566133,136010,0312983298,8
566134,136010,0312986343,7
566135,136010,0316284955,8
566138,136010,0316603287,4
566150,136010,0345351525,7
566153,136010,0345378490,9
566154,136010,0345384466,9
566221,136010,0440215625,7
566245,136010,0446607657,9
566273,136010,0451190491,9
566274,136010,0451190521,9
566275,136010,0451190548,9
566351,136010,0671038443,8
566379,136010,0743457358,7
566619,136071,006019491X,9
566641,136071,0373484003,9
566647,136071,0385497466,10
566668,136071,0553580191,9
566677,136071,0679734775,7
566679,136071,0684848783,9
566725,136104,0060928336,8
566726,136104,0060976845,8
566728,136104,0316781266,7
566730,136104,0446672211,9
566732,136104,0515132187,7
566735,136104,0679731148,9
566766,136136,0316969443,3
566767,136136,034541389X,6
566776,136136,0446603929,5
566781,136136,0553582755,8
566783,136136,0679772677,8
566822,136139,014100018X,8
566832,136139,0312291639,8
566834,136139,0312422156,8
566849,136139,0345446860,9
566859,136139,0375702709,7
566860,136139,0375727132,9
566861,136139,0375727345,9
566863,136139,0380728133,10
566864,136139,0380731851,8
566902,136139,0446527033,8
566906,136139,0446670251,8
566932,136139,0679429220,8
566933,136139,0679442790,9
566944,136139,0684853515,8
566945,136139,0684853523,9
566958,136139,0743237188,8
566960,136139,0767905385,9
566977,136139,0971880107,2
567022,136193,0060188731,8
567027,136193,0316781010,5
567028,136193,0374129983,9
567030,136193,0375502238,5
567031,136193,0375706410,9
567032,136193,0385504209,8
567039,136193,080411918X,7
567041,136193,0871136791,10
567042,136193,140003065X,8
567083,136205,0064471047,10
567088,136205,0140042393,10
567100,136205,0142001740,10
567134,136205,0316782505,8
567177,136205,0380789019,9
567179,136205,038079487X,9
567191,136205,0385479565,10
567195,136205,0385508417,4
567215,136205,0399147195,7
567230,136205,0425163385,7
567244,136205,0440217563,9
567269,136205,0446310786,10
567274,136205,0446391301,9
567365,136205,0553380095,7
567416,136205,0671011367,8
567509,136205,0804105820,8
567517,136205,0805036504,8
567638,136237,042513525X,10
567665,136237,0671727583,7
567669,136237,0743436210,4
567672,136237,0804105820,7
567682,136237,0971880107,2
567689,136240,0060987103,8
567702,136240,0345387651,5
